project_name,module,domain,sim_score
06_hadoop,hadoop-mapreduce-project,unit testing,0.7438955433062793
06_hadoop,hadoop-mapreduce-project,user interface,0.743338666951583
06_hadoop,hadoop-mapreduce-project,debugger,0.7425838338268251
06_hadoop,hadoop-mapreduce-project,scheduler,0.7422721238309962
06_hadoop,hadoop-mapreduce-project,documentation,0.7415395416370203
06_hadoop,hadoop-mapreduce-project,client,0.7410786446330783
06_hadoop,hadoop-mapreduce-project,routing,0.7406809244190079
06_hadoop,hadoop-mapreduce-project,middleware,0.7387300348442869
06_hadoop,hadoop-mapreduce-project,server,0.7384199303908636
06_hadoop,hadoop-mapreduce-project,WebSocket,0.7379672343311146
06_hadoop,hadoop-mapreduce-project,backup,0.737268392323925
06_hadoop,hadoop-mapreduce-project,productivity,0.7361751386620474
06_hadoop,hadoop-mapreduce-project,command-line interface,0.7360643013455077
06_hadoop,hadoop-mapreduce-project,DevOps,0.7358855623001215
06_hadoop,hadoop-mapreduce-project,stream processing,0.7346887193556092
06_hadoop,hadoop-mapreduce-project,data,0.7342352462448718
06_hadoop,hadoop-mapreduce-project,database,0.7341423298529254
06_hadoop,hadoop-mapreduce-project,code generation,0.7336096810047561
06_hadoop,hadoop-mapreduce-project,network monitoring,0.7335387344905755
06_hadoop,hadoop-mapreduce-project,kernel,0.7334994105304918
06_hadoop,hadoop-mapreduce-project,Containerization,0.732857492411968
06_hadoop,hadoop-mapreduce-project,schema migration,0.7328426377493077
06_hadoop,hadoop-mapreduce-project,image,0.7326231978890432
06_hadoop,hadoop-mapreduce-project,business dashboard,0.7319307517192216
06_hadoop,hadoop-mapreduce-project,data structure,0.7316262025587141
06_hadoop,hadoop-mapreduce-project,web crawler,0.7315115565151854
06_hadoop,hadoop-mapreduce-project,dependency injection,0.7312914068312159
06_hadoop,hadoop-mapreduce-project,application performance management,0.7311948772161359
06_hadoop,hadoop-mapreduce-project,test automation,0.7311651420235693
06_hadoop,hadoop-mapreduce-project,compiler,0.7309788932684346
06_hadoop,hadoop-mapreduce-project,file system,0.7307740657644396
06_hadoop,hadoop-mapreduce-project,data compression,0.7305497214176341
06_hadoop,hadoop-mapreduce-project,computer configuration,0.7304771878458717
06_hadoop,hadoop-mapreduce-project,benchmark,0.73027491332895
06_hadoop,hadoop-mapreduce-project,pattern matching,0.730269305811608
06_hadoop,hadoop-mapreduce-project,simulation,0.730189071113079
06_hadoop,hadoop-mapreduce-project,web application,0.7287918147528373
06_hadoop,hadoop-mapreduce-project,signal processing,0.7286478981384754
06_hadoop,hadoop-mapreduce-project,"extract, transform, load",0.7286087809849322
06_hadoop,hadoop-mapreduce-project,interpreter,0.7286026839878235
06_hadoop,hadoop-mapreduce-project,text processing,0.7285646638625763
06_hadoop,hadoop-mapreduce-project,software testing,0.7283792095376868
06_hadoop,hadoop-mapreduce-project,distributed system,0.728212030447383
06_hadoop,hadoop-mapreduce-project,information retrieval,0.7280489922904957
06_hadoop,hadoop-mapreduce-project,continuous deployment,0.7277178951483929
06_hadoop,hadoop-mapreduce-project,synchronization,0.7275424888864226
06_hadoop,hadoop-mapreduce-project,validator,0.7274591728248928
06_hadoop,hadoop-mapreduce-project,automation,0.7270920983649894
06_hadoop,hadoop-mapreduce-project,statistics,0.7270054605693478
06_hadoop,hadoop-mapreduce-project,web server,0.7269873283164955
06_hadoop,hadoop-mapreduce-project,serverless computing,0.7269455642340559
06_hadoop,hadoop-mapreduce-project,HTTP client,0.726499341765547
06_hadoop,hadoop-mapreduce-project,web service,0.7261184384386227
06_hadoop,hadoop-mapreduce-project,shell tool,0.7258237939571892
06_hadoop,hadoop-mapreduce-project,algorithm,0.7257880396910117
06_hadoop,hadoop-mapreduce-project,router,0.7255218715426263
06_hadoop,hadoop-mapreduce-project,information processing,0.7254316098394575
06_hadoop,hadoop-mapreduce-project,email,0.7252173172054474
06_hadoop,hadoop-mapreduce-project,analytics,0.7251774642574631
06_hadoop,hadoop-mapreduce-project,logging,0.7250958582855916
06_hadoop,hadoop-mapreduce-project,microservices,0.7249667630234621
06_hadoop,hadoop-mapreduce-project,knowledge graph,0.7248201791340074
06_hadoop,hadoop-mapreduce-project,package management system,0.7244503521126957
06_hadoop,hadoop-mapreduce-project,encryption,0.7244120919111744
06_hadoop,hadoop-mapreduce-project,website,0.7241777880956809
06_hadoop,hadoop-mapreduce-project,mobile application development,0.7239719819015346
06_hadoop,hadoop-mapreduce-project,data binding,0.7234873341256632
06_hadoop,hadoop-mapreduce-project,machine learning,0.7234381255404683
