project_name,module,domain,diff_sim
14_storm,storm-submit-tools,static program analysis tool,0.0010538477142856273
14_storm,storm-submit-tools,static program analysis,0.0038527305714285975
14_storm,storm-submit-tools,web server,0.0057587491428571225
14_storm,storm-submit-tools,cloud computing,0.008839485142857206
14_storm,storm-submit-tools,computer configuration,0.010304966857142828
14_storm,storm-submit-tools,Web Components,0.01069502028571434
14_storm,storm-submit-tools,microservices,0.010977781999999991
14_storm,storm-submit-tools,continuous integration,0.012368238857142888
14_storm,storm-submit-tools,web application security,0.012817359999999889
14_storm,storm-submit-tools,HTTP server,0.013427812285714158
14_storm,storm-submit-tools,visualization,0.014058923999999862
14_storm,storm-submit-tools,server,0.015666643142857206
14_storm,storm-submit-tools,web service,0.016049825142857244
14_storm,storm-submit-tools,data visualization,0.01765686371428582
14_storm,storm-submit-tools,command-line interface,0.01915101114285711
14_storm,storm-submit-tools,dependency injection,0.02319255542857135
14_storm,storm-submit-tools,penetration test,0.024008881142857097
14_storm,storm-submit-tools,unit testing,0.024901725714285727
14_storm,storm-submit-tools,HTTP client,0.02882125914285727
14_storm,storm-submit-tools,regular expression,0.03216823114285711
14_storm,storm-submit-tools,World Wide Web,0.032291361714285705
14_storm,storm-submit-tools,pattern matching,0.032813391428571426
14_storm,storm-submit-tools,database,0.036071872857142806
14_storm,storm-submit-tools,data analysis,0.03752589114285709
14_storm,storm-submit-tools,package management system,0.03808528999999994
14_storm,storm-submit-tools,test automation,0.041559051428571525
14_storm,storm-submit-tools,graph algorithm,0.041845409714285575
14_storm,storm-submit-tools,network analysis,0.04301903142857144
14_storm,storm-submit-tools,machine learning,0.04771616085714281
14_storm,storm-submit-tools,algorithm,0.0479297560000001
14_storm,storm-submit-tools,game engine,0.04816514742857142
14_storm,storm-submit-tools,semi-supervised learning,0.048407744285714316
14_storm,storm-submit-tools,object detection,0.051331773142857196
14_storm,storm-submit-tools,content management system,0.0527612874285715
14_storm,storm-submit-tools,graph,0.05398772000000013
14_storm,storm-submit-tools,embedded system,0.055570371999999923
14_storm,storm-submit-tools,security,0.05579732228571427
14_storm,storm-submit-tools,support vector machine,0.058111778
14_storm,storm-submit-tools,big data,0.05921705199999988
14_storm,storm-submit-tools,software testing,0.060742121999999954
14_storm,storm-submit-tools,data structure,0.0627303477142857
14_storm,storm-submit-tools,web application,0.06449011114285719
14_storm,storm-submit-tools,internet of things,0.06601998799999997
14_storm,storm-submit-tools,user interface,0.06859333771428572
14_storm,storm-submit-tools,data,0.06911664457142852
14_storm,storm-submit-tools,file system,0.07206561542857148
14_storm,storm-submit-tools,website,0.0722917119999999
14_storm,storm-submit-tools,data binding,0.07276528885714284
14_storm,storm-submit-tools,automation,0.07430847685714292
14_storm,storm-submit-tools,linear regression,0.07665740142857136
14_storm,storm-submit-tools,validator,0.08174828971428572
14_storm,storm-submit-tools,artificial intelligence,0.08424157199999999
14_storm,storm-submit-tools,data compression,0.09439698771428573
14_storm,storm-submit-tools,recommender system,0.10209318314285715
14_storm,storm-submit-tools,File Transfer Protocol,0.11415180714285705
14_storm,storm-submit-tools,continuous delivery,0.11699874828571433
14_storm,storm-submit-tools,instant messaging,0.1564819554285714
