project_name,module,domain,diff_sim
12_shenyu,shenyu-sync-data-center,serialization,0.007919903222222205
12_shenyu,shenyu-sync-data-center,security,0.009465315833333376
12_shenyu,shenyu-sync-data-center,data,0.014801982777777722
12_shenyu,shenyu-sync-data-center,website,0.01636356694444452
12_shenyu,shenyu-sync-data-center,e-commerce,0.027383962883333304
12_shenyu,shenyu-sync-data-center,authentication,0.029489620277777906
12_shenyu,shenyu-sync-data-center,bitcoin,0.03024718444444438
12_shenyu,shenyu-sync-data-center,analytics,0.035294079555555496
12_shenyu,shenyu-sync-data-center,encryption,0.03888906397222219
12_shenyu,shenyu-sync-data-center,microservices,0.044855286122222296
12_shenyu,shenyu-sync-data-center,database,0.05685555388888891
12_shenyu,shenyu-sync-data-center,email,0.0704550186111112
12_shenyu,shenyu-sync-data-center,synchronization,0.07341072361111112
12_shenyu,shenyu-sync-data-center,logging,0.07353941583333332
12_shenyu,shenyu-sync-data-center,blockchain,0.0764362797222223
12_shenyu,shenyu-sync-data-center,client,0.07986882805555562
12_shenyu,shenyu-sync-data-center,validator,0.1060672675
12_shenyu,shenyu-sync-data-center,server,0.10743990527777775
12_shenyu,shenyu-sync-data-center,algorithm,0.1461491885444444
