project_name,module,domain,diff_sim
09_zookeeper,zookeeper-server,translation,0.006264577638888796
09_zookeeper,zookeeper-server,security,0.007251448888888901
09_zookeeper,zookeeper-server,compiler,0.008983952555555619
09_zookeeper,zookeeper-server,chatbot,0.012975995811111196
09_zookeeper,zookeeper-server,video,0.013209542583333317
09_zookeeper,zookeeper-server,image,0.018385521638888902
09_zookeeper,zookeeper-server,cryptography,0.020230296809722298
09_zookeeper,zookeeper-server,search,0.027802580994444492
09_zookeeper,zookeeper-server,blockchain,0.03715892111111099
09_zookeeper,zookeeper-server,serialization,0.0378184208472222
09_zookeeper,zookeeper-server,logging,0.04416686069444439
09_zookeeper,zookeeper-server,kernel,0.04616744416666663
09_zookeeper,zookeeper-server,scheduler,0.048387571527777784
09_zookeeper,zookeeper-server,statistics,0.053147640694444415
09_zookeeper,zookeeper-server,plot,0.056698586834722196
09_zookeeper,zookeeper-server,synchronization,0.06350688388888881
09_zookeeper,zookeeper-server,debugger,0.06450201034722221
09_zookeeper,zookeeper-server,analytics,0.0654801163888889
09_zookeeper,zookeeper-server,classification,0.0668055825694444
09_zookeeper,zookeeper-server,validator,0.0672257535805555
09_zookeeper,zookeeper-server,interpreter,0.0795075695833333
09_zookeeper,zookeeper-server,email,0.08625778005555562
09_zookeeper,zookeeper-server,backup,0.0886779211111112
09_zookeeper,zookeeper-server,authentication,0.08927417791666678
09_zookeeper,zookeeper-server,microservices,0.11744494455555561
09_zookeeper,zookeeper-server,algorithm,0.12632535253472219
09_zookeeper,zookeeper-server,encryption,0.1274487992222222
09_zookeeper,zookeeper-server,website,0.14410793622222232
09_zookeeper,zookeeper-server,database,0.1444763816666667
09_zookeeper,zookeeper-server,automation,0.1706483955277778
09_zookeeper,zookeeper-server,middleware,0.1794524247777777
09_zookeeper,zookeeper-server,client,0.1822155452777779
09_zookeeper,zookeeper-server,server,0.20263063874999993
09_zookeeper,zookeeper-server,data,0.2557816383333334
