project_name,module,domain,diff_sim
06_hadoop,hadoop-cloud-storage-project,security,0.001318414444444499
06_hadoop,hadoop-cloud-storage-project,logging,0.025497531555555508
06_hadoop,hadoop-cloud-storage-project,game,0.03602439055555551
06_hadoop,hadoop-cloud-storage-project,authentication,0.04498716577777789
06_hadoop,hadoop-cloud-storage-project,encryption,0.053023832222222206
06_hadoop,hadoop-cloud-storage-project,email,0.08235423666666669
06_hadoop,hadoop-cloud-storage-project,algorithm,0.10643549316666669
06_hadoop,hadoop-cloud-storage-project,video,0.11041595535555554
06_hadoop,hadoop-cloud-storage-project,scheduler,0.11352409294444442
06_hadoop,hadoop-cloud-storage-project,synchronization,0.1552495550555556
06_hadoop,hadoop-cloud-storage-project,microservices,0.1658912505555555
06_hadoop,hadoop-cloud-storage-project,blockchain,0.18617672055555562
06_hadoop,hadoop-cloud-storage-project,database,0.20195642999999988
06_hadoop,hadoop-cloud-storage-project,server,0.2128978322222222
06_hadoop,hadoop-cloud-storage-project,client,0.23785272722222228
06_hadoop,hadoop-cloud-storage-project,analytics,0.2948010632222222
06_hadoop,hadoop-cloud-storage-project,data,0.3216696836666666
06_hadoop,hadoop-cloud-storage-project,website,0.5489749401111111
