project_name,module,domain,diff_sim
01_dubbo,dubbo-monitor,blockchain,0.0010200392857142582
01_dubbo,dubbo-monitor,File Transfer Protocol,0.0035172512500000197
01_dubbo,dubbo-monitor,web application,0.0042545155357142095
01_dubbo,dubbo-monitor,web crawler,0.005262557678571422
01_dubbo,dubbo-monitor,operating system,0.005537395178571325
01_dubbo,dubbo-monitor,Web Components,0.006712230714285727
01_dubbo,dubbo-monitor,World Wide Web,0.008267082500000078
01_dubbo,dubbo-monitor,data compression,0.010610417142857098
01_dubbo,dubbo-monitor,data,0.012806319642857056
01_dubbo,dubbo-monitor,software testing,0.012898133214285679
01_dubbo,dubbo-monitor,text classification,0.01336706964285711
01_dubbo,dubbo-monitor,graph database,0.014186183928571405
01_dubbo,dubbo-monitor,command-line interface,0.018301218214285653
01_dubbo,dubbo-monitor,mobile application development,0.02052835250000007
01_dubbo,dubbo-monitor,game engine,0.0207601776785713
01_dubbo,dubbo-monitor,search,0.021514177142857083
01_dubbo,dubbo-monitor,data analysis,0.02191244071428572
01_dubbo,dubbo-monitor,data science,0.02283615732142863
01_dubbo,dubbo-monitor,logging,0.02390125250000008
01_dubbo,dubbo-monitor,database,0.024599587142857093
01_dubbo,dubbo-monitor,data structure,0.02484871410714279
01_dubbo,dubbo-monitor,image segmentation,0.025005501250000006
01_dubbo,dubbo-monitor,website,0.025545717142857194
01_dubbo,dubbo-monitor,microservices,0.026627303035714256
01_dubbo,dubbo-monitor,recommender system,0.02717847017857139
01_dubbo,dubbo-monitor,unit testing,0.02747329339285709
01_dubbo,dubbo-monitor,distributed system,0.02797244196428572
01_dubbo,dubbo-monitor,geographic information system,0.02841927446428577
01_dubbo,dubbo-monitor,regular expression,0.028764384642857077
01_dubbo,dubbo-monitor,text processing,0.02987657714285713
01_dubbo,dubbo-monitor,user interface,0.031566126607142864
01_dubbo,dubbo-monitor,streaming media,0.03184171321428575
01_dubbo,dubbo-monitor,object detection,0.03420601982142857
01_dubbo,dubbo-monitor,computer data storage,0.0342443603571429
01_dubbo,dubbo-monitor,continuous delivery,0.034838500535714356
01_dubbo,dubbo-monitor,graphical user interface,0.03522511964285713
01_dubbo,dubbo-monitor,back end,0.03555551714285721
01_dubbo,dubbo-monitor,security,0.03641437696428568
01_dubbo,dubbo-monitor,web service,0.03652667928571429
01_dubbo,dubbo-monitor,smart contract,0.03700620607142868
01_dubbo,dubbo-monitor,HTTP client,0.03839533535714279
01_dubbo,dubbo-monitor,web browser,0.03945813107142865
01_dubbo,dubbo-monitor,cluster analysis,0.04108643249999988
01_dubbo,dubbo-monitor,continuous integration,0.04259718767857146
01_dubbo,dubbo-monitor,cloud computing,0.04284100482142855
01_dubbo,dubbo-monitor,static program analysis,0.04417952249999979
01_dubbo,dubbo-monitor,package management system,0.04448713553571432
01_dubbo,dubbo-monitor,backup,0.04458719785714271
01_dubbo,dubbo-monitor,telecommunications network,0.04523938035714287
01_dubbo,dubbo-monitor,penetration test,0.04552442357142861
01_dubbo,dubbo-monitor,file system,0.046257182500000105
01_dubbo,dubbo-monitor,data binding,0.046324196607142765
01_dubbo,dubbo-monitor,instant messaging,0.047234065535714354
01_dubbo,dubbo-monitor,web server,0.047983802500000006
01_dubbo,dubbo-monitor,time series,0.04833719499999989
01_dubbo,dubbo-monitor,big data,0.048545726249999976
01_dubbo,dubbo-monitor,test automation,0.04877581035714279
01_dubbo,dubbo-monitor,audio signal processing,0.04955046035714289
01_dubbo,dubbo-monitor,client,0.049612967678571374
01_dubbo,dubbo-monitor,"extract, transform, load",0.050928887857142835
01_dubbo,dubbo-monitor,content management system,0.05100586642857147
01_dubbo,dubbo-monitor,support vector machine,0.051358311428571446
01_dubbo,dubbo-monitor,automation,0.05301261607142854
01_dubbo,dubbo-monitor,server,0.05405196178571431
01_dubbo,dubbo-monitor,game server,0.05781433589285717
01_dubbo,dubbo-monitor,distributed computing,0.059757944107142746
01_dubbo,dubbo-monitor,HTTP server,0.060710199464285686
01_dubbo,dubbo-monitor,web browser engine,0.0637163233928571
01_dubbo,dubbo-monitor,signal processing,0.0701051325
01_dubbo,dubbo-monitor,password manager,0.07322830267857144
01_dubbo,dubbo-monitor,statistics,0.07890892410714279
01_dubbo,dubbo-monitor,web application security,0.08059244553571437
01_dubbo,dubbo-monitor,pattern matching,0.08164714392857142
01_dubbo,dubbo-monitor,benchmark,0.08517834642857142
01_dubbo,dubbo-monitor,scheduler,0.08571552321428583
01_dubbo,dubbo-monitor,analytics,0.0879100144642857
01_dubbo,dubbo-monitor,information processing,0.0915750787500001
01_dubbo,dubbo-monitor,stream processing,0.09179910357142851
01_dubbo,dubbo-monitor,application performance management,0.116348277142857
01_dubbo,dubbo-monitor,network monitoring,0.12708190910714284
