project_name,module,domain,diff_sim
06_hadoop,hadoop-mapreduce-project,computer data storage,0.00023559809523820974
06_hadoop,hadoop-mapreduce-project,image segmentation,0.0002501949999998976
06_hadoop,hadoop-mapreduce-project,computer science,0.0007202840476190908
06_hadoop,hadoop-mapreduce-project,neural network,0.0017987552380951954
06_hadoop,hadoop-mapreduce-project,evolutionary algorithm,0.0022797133333333774
06_hadoop,hadoop-mapreduce-project,operating system,0.002348632380952398
06_hadoop,hadoop-mapreduce-project,Naive Bayes classifier,0.0025598295238096203
06_hadoop,hadoop-mapreduce-project,router,0.0026608590476190908
06_hadoop,hadoop-mapreduce-project,Kalman filter,0.002759884047619121
06_hadoop,hadoop-mapreduce-project,cloud computing,0.002859506904761888
06_hadoop,hadoop-mapreduce-project,data science,0.0028603685714284066
06_hadoop,hadoop-mapreduce-project,text editor,0.002963032142857147
06_hadoop,hadoop-mapreduce-project,network analysis,0.0029986449999999665
06_hadoop,hadoop-mapreduce-project,mathematical optimization,0.0033462357142856614
06_hadoop,hadoop-mapreduce-project,cryptography,0.0038917464285713743
06_hadoop,hadoop-mapreduce-project,hyperparameter optimization,0.00427644428571422
06_hadoop,hadoop-mapreduce-project,signal processing,0.004371468333333406
06_hadoop,hadoop-mapreduce-project,data,0.004629660000000091
06_hadoop,hadoop-mapreduce-project,data structure,0.004706252142857081
06_hadoop,hadoop-mapreduce-project,instant messaging,0.005622127619047623
06_hadoop,hadoop-mapreduce-project,file system,0.005649490952380931
06_hadoop,hadoop-mapreduce-project,algorithmic trading,0.005952590000000035
06_hadoop,hadoop-mapreduce-project,audio signal processing,0.005962809999999985
06_hadoop,hadoop-mapreduce-project,transfer learning,0.00640645142857138
06_hadoop,hadoop-mapreduce-project,data analysis,0.006527658809523662
06_hadoop,hadoop-mapreduce-project,content management system,0.006545844047619043
06_hadoop,hadoop-mapreduce-project,big data,0.006600838809523779
06_hadoop,hadoop-mapreduce-project,simulation,0.0067192278571427955
06_hadoop,hadoop-mapreduce-project,embedded system,0.006968428809523808
06_hadoop,hadoop-mapreduce-project,facial recognition system,0.00781584880952374
06_hadoop,hadoop-mapreduce-project,computational science,0.008694524285714322
06_hadoop,hadoop-mapreduce-project,long short-term memory,0.008748517380952392
06_hadoop,hadoop-mapreduce-project,question answering,0.008784965952380985
06_hadoop,hadoop-mapreduce-project,classification,0.009342133333333391
06_hadoop,hadoop-mapreduce-project,support vector machine,0.009369701190476198
06_hadoop,hadoop-mapreduce-project,static site generator,0.009674279523809504
06_hadoop,hadoop-mapreduce-project,analytics,0.009889782142857129
06_hadoop,hadoop-mapreduce-project,digital image processing,0.01022917523809519
06_hadoop,hadoop-mapreduce-project,translation,0.010369746428571525
06_hadoop,hadoop-mapreduce-project,optical character recognition,0.010647388333333396
06_hadoop,hadoop-mapreduce-project,object–relational mapping,0.010766918809523851
06_hadoop,hadoop-mapreduce-project,electronic trading platform,0.01104679095238098
06_hadoop,hadoop-mapreduce-project,cluster analysis,0.011053857619047591
06_hadoop,hadoop-mapreduce-project,graphical user interface,0.011128958809523803
06_hadoop,hadoop-mapreduce-project,email,0.011505514285714169
06_hadoop,hadoop-mapreduce-project,data binding,0.011960880238095273
06_hadoop,hadoop-mapreduce-project,virtual machine,0.011992008095238094
06_hadoop,hadoop-mapreduce-project,compiler,0.01226453714285708
06_hadoop,hadoop-mapreduce-project,benchmark,0.012374014047619175
06_hadoop,hadoop-mapreduce-project,sorting algorithm,0.012472350000000021
06_hadoop,hadoop-mapreduce-project,banking industry,0.013053765476190471
06_hadoop,hadoop-mapreduce-project,logistic regression model,0.013199122619047599
06_hadoop,hadoop-mapreduce-project,search,0.013837419523809402
06_hadoop,hadoop-mapreduce-project,speech synthesis,0.014339601428571325
06_hadoop,hadoop-mapreduce-project,mathematics,0.014632502380952317
06_hadoop,hadoop-mapreduce-project,stream processing,0.014771905238095129
06_hadoop,hadoop-mapreduce-project,digital security,0.014854505000000129
06_hadoop,hadoop-mapreduce-project,convolutional neural network,0.015056188571428597
06_hadoop,hadoop-mapreduce-project,logging,0.015097105000000055
06_hadoop,hadoop-mapreduce-project,word embedding,0.015102590476190503
06_hadoop,hadoop-mapreduce-project,Containerization,0.01554345833333326
06_hadoop,hadoop-mapreduce-project,Q-learning,0.015762161190476187
06_hadoop,hadoop-mapreduce-project,server,0.01580452166666657
06_hadoop,hadoop-mapreduce-project,blockchain,0.015971666190476075
06_hadoop,hadoop-mapreduce-project,internet of things,0.01627023452380949
06_hadoop,hadoop-mapreduce-project,anomaly detection,0.016556051428571417
06_hadoop,hadoop-mapreduce-project,game,0.01659441976190479
06_hadoop,hadoop-mapreduce-project,parsing,0.016659111190476195
06_hadoop,hadoop-mapreduce-project,artificial neural network,0.016919416666666687
06_hadoop,hadoop-mapreduce-project,linear regression,0.017442803809523788
06_hadoop,hadoop-mapreduce-project,geographic information system,0.018262547142857133
06_hadoop,hadoop-mapreduce-project,graph,0.01831247142857151
06_hadoop,hadoop-mapreduce-project,regression analysis,0.01842111690476178
06_hadoop,hadoop-mapreduce-project,user interface,0.01868472071428573
06_hadoop,hadoop-mapreduce-project,stock market,0.018783978333333395
06_hadoop,hadoop-mapreduce-project,game server,0.018996971904761906
06_hadoop,hadoop-mapreduce-project,synchronization,0.019170039285714147
06_hadoop,hadoop-mapreduce-project,artificial intelligence,0.019220648333333312
06_hadoop,hadoop-mapreduce-project,penetration test,0.01969896142857136
06_hadoop,hadoop-mapreduce-project,deep neural network,0.019785290714285808
06_hadoop,hadoop-mapreduce-project,mobile application development,0.019847529285714316
06_hadoop,hadoop-mapreduce-project,machine learning,0.019920042857142883
06_hadoop,hadoop-mapreduce-project,telecommunications network,0.020029358095238092
06_hadoop,hadoop-mapreduce-project,genomics,0.02026912999999997
06_hadoop,hadoop-mapreduce-project,image classification,0.020283602619047603
06_hadoop,hadoop-mapreduce-project,data visualization,0.02031610309523807
06_hadoop,hadoop-mapreduce-project,statistics,0.020752892857142824
06_hadoop,hadoop-mapreduce-project,text classification,0.020828843571428612
06_hadoop,hadoop-mapreduce-project,computer programming,0.021116533809523774
06_hadoop,hadoop-mapreduce-project,syntax highlighting,0.021344681666666643
06_hadoop,hadoop-mapreduce-project,web application security,0.02151413476190467
06_hadoop,hadoop-mapreduce-project,interpreter,0.02152124714285708
06_hadoop,hadoop-mapreduce-project,information processing,0.021536229761904724
06_hadoop,hadoop-mapreduce-project,documentation,0.021649992380952332
06_hadoop,hadoop-mapreduce-project,debugger,0.021687586666666592
06_hadoop,hadoop-mapreduce-project,time series,0.02177340047619053
06_hadoop,hadoop-mapreduce-project,Bidirectional recurrent neural networks,0.021948969761904802
06_hadoop,hadoop-mapreduce-project,image editing,0.022138491904761803
06_hadoop,hadoop-mapreduce-project,design,0.02231773690476191
06_hadoop,hadoop-mapreduce-project,sentiment analysis,0.022818275476190475
06_hadoop,hadoop-mapreduce-project,image captioning,0.023434970952380896
06_hadoop,hadoop-mapreduce-project,client,0.023529164523809543
06_hadoop,hadoop-mapreduce-project,database,0.02367498761904757
06_hadoop,hadoop-mapreduce-project,text mining,0.023987822380952317
06_hadoop,hadoop-mapreduce-project,plot,0.024000306666666638
06_hadoop,hadoop-mapreduce-project,authentication,0.024402189047618983
06_hadoop,hadoop-mapreduce-project,business dashboard,0.024454578571428576
06_hadoop,hadoop-mapreduce-project,dependency injection,0.024633017380952416
06_hadoop,hadoop-mapreduce-project,graph algorithm,0.024666058809523772
06_hadoop,hadoop-mapreduce-project,package management system,0.024769040714285595
06_hadoop,hadoop-mapreduce-project,microservices,0.025417294047619055
06_hadoop,hadoop-mapreduce-project,information extraction,0.02553347976190473
06_hadoop,hadoop-mapreduce-project,security,0.026109587619047525
06_hadoop,hadoop-mapreduce-project,encryption,0.02628166880952376
06_hadoop,hadoop-mapreduce-project,bitcoin,0.026893258571428602
06_hadoop,hadoop-mapreduce-project,algorithm,0.027155457619047696
06_hadoop,hadoop-mapreduce-project,middleware,0.0272557073809524
06_hadoop,hadoop-mapreduce-project,routing,0.02729342785714306
06_hadoop,hadoop-mapreduce-project,linear algebra,0.028213123809523788
06_hadoop,hadoop-mapreduce-project,distributed database,0.028857776190476303
06_hadoop,hadoop-mapreduce-project,genetic algorithm,0.029674572857142922
06_hadoop,hadoop-mapreduce-project,language model,0.029679874523809602
06_hadoop,hadoop-mapreduce-project,named-entity recognition,0.030191061666666685
06_hadoop,hadoop-mapreduce-project,serialization,0.030638565476190427
06_hadoop,hadoop-mapreduce-project,network security,0.03064272476190477
06_hadoop,hadoop-mapreduce-project,object detection,0.03147268285714294
06_hadoop,hadoop-mapreduce-project,image recognition,0.0315907152380952
06_hadoop,hadoop-mapreduce-project,continuous delivery,0.031601216428571444
06_hadoop,hadoop-mapreduce-project,web service,0.03171527595238094
06_hadoop,hadoop-mapreduce-project,lexical analysis,0.03218688809523812
06_hadoop,hadoop-mapreduce-project,back end,0.032369057619047625
06_hadoop,hadoop-mapreduce-project,backup,0.03275944500000011
06_hadoop,hadoop-mapreduce-project,data compression,0.03320917523809519
06_hadoop,hadoop-mapreduce-project,deep learning,0.0334692635714286
06_hadoop,hadoop-mapreduce-project,kernel,0.034123046904761756
06_hadoop,hadoop-mapreduce-project,random forest,0.03479697428571443
06_hadoop,hadoop-mapreduce-project,natural language understanding,0.03507286785714281
06_hadoop,hadoop-mapreduce-project,graph database,0.03574147714285719
06_hadoop,hadoop-mapreduce-project,automated machine learning,0.03619658547619048
06_hadoop,hadoop-mapreduce-project,computer graphics,0.036248008095238204
06_hadoop,hadoop-mapreduce-project,integrated development environment,0.03659581523809524
06_hadoop,hadoop-mapreduce-project,information retrieval,0.03726632047619055
06_hadoop,hadoop-mapreduce-project,schema migration,0.037345553095238015
06_hadoop,hadoop-mapreduce-project,text processing,0.03741273785714283
06_hadoop,hadoop-mapreduce-project,computer vision,0.03782844166666666
06_hadoop,hadoop-mapreduce-project,face detection,0.038007821904761985
06_hadoop,hadoop-mapreduce-project,database management,0.03898824500000003
06_hadoop,hadoop-mapreduce-project,RNA sequencing,0.039358882857142896
06_hadoop,hadoop-mapreduce-project,font,0.039470365476190594
06_hadoop,hadoop-mapreduce-project,game engine,0.040292401904761854
06_hadoop,hadoop-mapreduce-project,distributed multimedia communications platform,0.040931937857142775
06_hadoop,hadoop-mapreduce-project,code generation,0.04193512333333327
06_hadoop,hadoop-mapreduce-project,productivity,0.043729127857142724
06_hadoop,hadoop-mapreduce-project,3D computer graphics,0.04419706857142852
06_hadoop,hadoop-mapreduce-project,software development,0.04463821380952382
06_hadoop,hadoop-mapreduce-project,continuous integration,0.04535794047619057
06_hadoop,hadoop-mapreduce-project,cryptocurrency,0.04593352738095241
06_hadoop,hadoop-mapreduce-project,smart contract,0.04606624071428578
06_hadoop,hadoop-mapreduce-project,3D modeling,0.0461247273809523
06_hadoop,hadoop-mapreduce-project,data mining,0.04632160095238097
06_hadoop,hadoop-mapreduce-project,Malware Analysis,0.04634855214285721
06_hadoop,hadoop-mapreduce-project,reinforcement learning,0.04664073404761898
06_hadoop,hadoop-mapreduce-project,social network,0.047771817380952375
06_hadoop,hadoop-mapreduce-project,knowledge graph,0.04807719857142856
06_hadoop,hadoop-mapreduce-project,distributed system,0.048407938095238134
06_hadoop,hadoop-mapreduce-project,rendering,0.04871394142857144
06_hadoop,hadoop-mapreduce-project,unit testing,0.049174713333333286
06_hadoop,hadoop-mapreduce-project,front end,0.04922575738095247
06_hadoop,hadoop-mapreduce-project,computer configuration,0.04922633214285721
06_hadoop,hadoop-mapreduce-project,distributed computing,0.049696228095238104
06_hadoop,hadoop-mapreduce-project,software engineering,0.04972261095238084
06_hadoop,hadoop-mapreduce-project,visualization,0.05234202333333349
06_hadoop,hadoop-mapreduce-project,Image analysis,0.052485349523809566
06_hadoop,hadoop-mapreduce-project,image,0.05323932738095244
06_hadoop,hadoop-mapreduce-project,File Transfer Protocol,0.05348185952380957
06_hadoop,hadoop-mapreduce-project,network monitoring,0.0536519416666667
06_hadoop,hadoop-mapreduce-project,real-time computing,0.0546801478571427
06_hadoop,hadoop-mapreduce-project,automation,0.054895479523809576
06_hadoop,hadoop-mapreduce-project,"extract, transform, load",0.05541971476190466
06_hadoop,hadoop-mapreduce-project,natural language processing,0.05680185690476197
06_hadoop,hadoop-mapreduce-project,web development,0.058381054047619174
06_hadoop,hadoop-mapreduce-project,WebSocket,0.05868426476190486
06_hadoop,hadoop-mapreduce-project,validator,0.05994692119047618
06_hadoop,hadoop-mapreduce-project,malware,0.0605265873809524
06_hadoop,hadoop-mapreduce-project,Parser combinator,0.06066546023809527
06_hadoop,hadoop-mapreduce-project,e-commerce,0.06090103499999999
06_hadoop,hadoop-mapreduce-project,web application,0.06124835952380969
06_hadoop,hadoop-mapreduce-project,augmented reality,0.06126651190476179
06_hadoop,hadoop-mapreduce-project,regular expression,0.061578522380952405
06_hadoop,hadoop-mapreduce-project,software testing,0.06166386880952379
06_hadoop,hadoop-mapreduce-project,static program analysis,0.06194166071428586
06_hadoop,hadoop-mapreduce-project,shell tool,0.0621365533333334
06_hadoop,hadoop-mapreduce-project,recommender system,0.062293394999999974
06_hadoop,hadoop-mapreduce-project,static program analysis tool,0.06284503452380957
06_hadoop,hadoop-mapreduce-project,serverless computing,0.06369735023809531
06_hadoop,hadoop-mapreduce-project,geographic information,0.06417461357142867
06_hadoop,hadoop-mapreduce-project,command-line interface,0.06424297642857146
06_hadoop,hadoop-mapreduce-project,web browser engine,0.06435346142857135
06_hadoop,hadoop-mapreduce-project,Web Components,0.06582941595238084
06_hadoop,hadoop-mapreduce-project,HTTP server,0.07210723523809515
06_hadoop,hadoop-mapreduce-project,image compression,0.07247991119047614
06_hadoop,hadoop-mapreduce-project,HTTP client,0.07256459547619054
06_hadoop,hadoop-mapreduce-project,web server,0.07512743880952383
06_hadoop,hadoop-mapreduce-project,scheduler,0.0763260576190476
06_hadoop,hadoop-mapreduce-project,pattern matching,0.07656654476190483
06_hadoop,hadoop-mapreduce-project,application performance management,0.07815552547619053
06_hadoop,hadoop-mapreduce-project,virtual reality,0.08028181500000009
06_hadoop,hadoop-mapreduce-project,continuous deployment,0.0822873585714286
06_hadoop,hadoop-mapreduce-project,DevOps,0.08394127952380953
06_hadoop,hadoop-mapreduce-project,reactive programming,0.08424595547619057
06_hadoop,hadoop-mapreduce-project,video processing,0.08438092880952386
06_hadoop,hadoop-mapreduce-project,password manager,0.08578293809523807
06_hadoop,hadoop-mapreduce-project,test automation,0.10500894690476192
06_hadoop,hadoop-mapreduce-project,World Wide Web,0.10855882690476193
06_hadoop,hadoop-mapreduce-project,website,0.11495294119047617
06_hadoop,hadoop-mapreduce-project,web scraping,0.12710507547619043
06_hadoop,hadoop-mapreduce-project,search engine,0.12766379404761907
06_hadoop,hadoop-mapreduce-project,web browser,0.12981743785714284
06_hadoop,hadoop-mapreduce-project,web crawler,0.13419550738095243
06_hadoop,hadoop-mapreduce-project,video,0.15083086142857144
06_hadoop,hadoop-mapreduce-project,streaming media,0.18039219095238102
