project_name,module,domain,sim_score
15_zeppelin,zeppelin-interpreter-integration,package management system,0.648385281111111
15_zeppelin,zeppelin-interpreter-integration,email,0.6236895244444445
15_zeppelin,zeppelin-interpreter-integration,graphical user interface,0.5608274766666665
15_zeppelin,zeppelin-interpreter-integration,integrated development environment,0.5582866766666668
15_zeppelin,zeppelin-interpreter-integration,client,0.5509673277777778
15_zeppelin,zeppelin-interpreter-integration,static program analysis tool,0.5385220366666668
15_zeppelin,zeppelin-interpreter-integration,shell tool,0.5330101811111112
15_zeppelin,zeppelin-interpreter-integration,command-line interface,0.52917163
15_zeppelin,zeppelin-interpreter-integration,web development,0.5240147255555556
15_zeppelin,zeppelin-interpreter-integration,computer configuration,0.5239707522222222
15_zeppelin,zeppelin-interpreter-integration,operating system,0.520441051111111
15_zeppelin,zeppelin-interpreter-integration,user interface,0.5201203488888888
15_zeppelin,zeppelin-interpreter-integration,web application,0.5191563299999999
15_zeppelin,zeppelin-interpreter-integration,website,0.5174549844444445
15_zeppelin,zeppelin-interpreter-integration,software testing,0.5168549900000001
15_zeppelin,zeppelin-interpreter-integration,continuous integration,0.5148223588888888
15_zeppelin,zeppelin-interpreter-integration,static program analysis,0.5128375500000001
15_zeppelin,zeppelin-interpreter-integration,World Wide Web,0.5113105655555555
15_zeppelin,zeppelin-interpreter-integration,dependency injection,0.5093907933333333
15_zeppelin,zeppelin-interpreter-integration,test automation,0.5074306144444445
15_zeppelin,zeppelin-interpreter-integration,back end,0.5070318288888889
15_zeppelin,zeppelin-interpreter-integration,smart contract,0.5058353955555556
15_zeppelin,zeppelin-interpreter-integration,instant messaging,0.5034586544444444
15_zeppelin,zeppelin-interpreter-integration,scheduler,0.5022476199999999
15_zeppelin,zeppelin-interpreter-integration,front end,0.4998901288888889
15_zeppelin,zeppelin-interpreter-integration,password manager,0.4990937444444444
15_zeppelin,zeppelin-interpreter-integration,HTTP client,0.49879234999999994
15_zeppelin,zeppelin-interpreter-integration,File Transfer Protocol,0.49766944111111105
15_zeppelin,zeppelin-interpreter-integration,embedded system,0.4972937144444444
15_zeppelin,zeppelin-interpreter-integration,distributed computing,0.49396568333333335
15_zeppelin,zeppelin-interpreter-integration,microservices,0.4926845911111111
15_zeppelin,zeppelin-interpreter-integration,web service,0.49186421888888887
15_zeppelin,zeppelin-interpreter-integration,automation,0.49022694888888885
15_zeppelin,zeppelin-interpreter-integration,text processing,0.4896709633333334
15_zeppelin,zeppelin-interpreter-integration,design,0.4889141111111111
15_zeppelin,zeppelin-interpreter-integration,internet bot,0.48755652111111103
15_zeppelin,zeppelin-interpreter-integration,data compression,0.48625830999999997
15_zeppelin,zeppelin-interpreter-integration,logging,0.48535076555555556
15_zeppelin,zeppelin-interpreter-integration,web server,0.48496286777777786
15_zeppelin,zeppelin-interpreter-integration,web scraping,0.48430511888888894
15_zeppelin,zeppelin-interpreter-integration,application performance management,0.4838381188888889
15_zeppelin,zeppelin-interpreter-integration,data,0.4831582022222222
15_zeppelin,zeppelin-interpreter-integration,language model,0.4823103355555556
15_zeppelin,zeppelin-interpreter-integration,file system,0.4820085244444445
15_zeppelin,zeppelin-interpreter-integration,serialization,0.4791936866666667
15_zeppelin,zeppelin-interpreter-integration,recommender system,0.47558612888888896
15_zeppelin,zeppelin-interpreter-integration,security,0.47555712
15_zeppelin,zeppelin-interpreter-integration,game engine,0.4730278566666667
15_zeppelin,zeppelin-interpreter-integration,database,0.4728075477777777
15_zeppelin,zeppelin-interpreter-integration,unit testing,0.47093345333333336
15_zeppelin,zeppelin-interpreter-integration,penetration test,0.4701193033333333
15_zeppelin,zeppelin-interpreter-integration,streaming media,0.46830688888888894
15_zeppelin,zeppelin-interpreter-integration,search,0.4655365566666667
15_zeppelin,zeppelin-interpreter-integration,server,0.46386860999999996
15_zeppelin,zeppelin-interpreter-integration,data binding,0.4620044111111112
15_zeppelin,zeppelin-interpreter-integration,web application security,0.4608630522222222
15_zeppelin,zeppelin-interpreter-integration,interpreter,0.45924938555555556
15_zeppelin,zeppelin-interpreter-integration,analytics,0.4554865688888889
15_zeppelin,zeppelin-interpreter-integration,game server,0.45527807777777773
15_zeppelin,zeppelin-interpreter-integration,information processing,0.45377947333333335
15_zeppelin,zeppelin-interpreter-integration,data analysis,0.4515157544444445
15_zeppelin,zeppelin-interpreter-integration,linear regression,0.45054884
15_zeppelin,zeppelin-interpreter-integration,stream processing,0.44896910888888886
15_zeppelin,zeppelin-interpreter-integration,data visualization,0.4472649477777778
15_zeppelin,zeppelin-interpreter-integration,benchmark,0.4454383277777778
15_zeppelin,zeppelin-interpreter-integration,HTTP server,0.44417428777777773
15_zeppelin,zeppelin-interpreter-integration,distributed database,0.4411327711111111
15_zeppelin,zeppelin-interpreter-integration,machine learning,0.4397912766666667
15_zeppelin,zeppelin-interpreter-integration,lexical analysis,0.43610313888888885
15_zeppelin,zeppelin-interpreter-integration,word embedding,0.4350098566666667
15_zeppelin,zeppelin-interpreter-integration,data structure,0.43026891
15_zeppelin,zeppelin-interpreter-integration,digital security,0.4284836444444444
15_zeppelin,zeppelin-interpreter-integration,support vector machine,0.4242853311111111
15_zeppelin,zeppelin-interpreter-integration,digital image processing,0.42420769222222215
15_zeppelin,zeppelin-interpreter-integration,data mining,0.4237117777777778
15_zeppelin,zeppelin-interpreter-integration,classification,0.4219862777777778
15_zeppelin,zeppelin-interpreter-integration,big data,0.4173263588888889
15_zeppelin,zeppelin-interpreter-integration,digital audio,0.41715857444444443
15_zeppelin,zeppelin-interpreter-integration,telecommunications network,0.4088102133333334
15_zeppelin,zeppelin-interpreter-integration,signal processing,0.4066558166666666
15_zeppelin,zeppelin-interpreter-integration,regular expression,0.4004868711111111
15_zeppelin,zeppelin-interpreter-integration,object detection,0.3913641133333333
15_zeppelin,zeppelin-interpreter-integration,artificial neural network,0.3878970811111111
15_zeppelin,zeppelin-interpreter-integration,deep learning,0.3852619655555556
15_zeppelin,zeppelin-interpreter-integration,time series,0.38166677
