project_name,module,domain,sim_score
08_pulsar,pulsar-metadata,application performance management,0.5677568355555556
08_pulsar,pulsar-metadata,continuous integration,0.5556062388888889
08_pulsar,pulsar-metadata,smart contract,0.5524610555555555
08_pulsar,pulsar-metadata,distributed computing,0.5464704588888889
08_pulsar,pulsar-metadata,stream processing,0.5460109244444444
08_pulsar,pulsar-metadata,distributed system,0.5454080211111111
08_pulsar,pulsar-metadata,scheduler,0.5430329355555555
08_pulsar,pulsar-metadata,back end,0.5392185788888889
08_pulsar,pulsar-metadata,synchronization,0.5384775322222222
08_pulsar,pulsar-metadata,computer data storage,0.5358180699999999
08_pulsar,pulsar-metadata,content management system,0.5325748766666666
08_pulsar,pulsar-metadata,distributed database,0.5300900077777778
08_pulsar,pulsar-metadata,static site generator,0.5286714711111111
08_pulsar,pulsar-metadata,static program analysis,0.5283915944444444
08_pulsar,pulsar-metadata,information processing,0.52834663
08_pulsar,pulsar-metadata,game server,0.5251282244444444
08_pulsar,pulsar-metadata,server,0.5225949755555557
08_pulsar,pulsar-metadata,automation,0.5221991588888888
08_pulsar,pulsar-metadata,package management system,0.5211207144444444
08_pulsar,pulsar-metadata,microservices,0.5188988933333333
08_pulsar,pulsar-metadata,client,0.5188558722222223
08_pulsar,pulsar-metadata,data,0.5187176377777778
08_pulsar,pulsar-metadata,file system,0.5181635144444443
08_pulsar,pulsar-metadata,database management,0.5161176344444445
08_pulsar,pulsar-metadata,user interface,0.5155064677777779
08_pulsar,pulsar-metadata,graphical user interface,0.5145361988888888
08_pulsar,pulsar-metadata,serialization,0.5101482022222222
08_pulsar,pulsar-metadata,cloud computing,0.5101393777777778
08_pulsar,pulsar-metadata,analytics,0.5079287155555554
08_pulsar,pulsar-metadata,logging,0.5056077466666667
08_pulsar,pulsar-metadata,database,0.50522322
08_pulsar,pulsar-metadata,benchmark,0.5037939444444445
08_pulsar,pulsar-metadata,File Transfer Protocol,0.5014382722222224
08_pulsar,pulsar-metadata,search,0.5012435755555555
08_pulsar,pulsar-metadata,HTTP client,0.4975618488888889
08_pulsar,pulsar-metadata,web application,0.4967953455555556
08_pulsar,pulsar-metadata,HTTP server,0.49653273666666664
08_pulsar,pulsar-metadata,data compression,0.4963375455555556
08_pulsar,pulsar-metadata,website,0.49528449
08_pulsar,pulsar-metadata,embedded system,0.4947013277777778
08_pulsar,pulsar-metadata,data structure,0.4946896833333334
08_pulsar,pulsar-metadata,software development,0.49368289555555556
08_pulsar,pulsar-metadata,security,0.49314599111111107
08_pulsar,pulsar-metadata,test automation,0.49293638888888885
08_pulsar,pulsar-metadata,code generation,0.4924356566666667
08_pulsar,pulsar-metadata,streaming media,0.49236666555555547
08_pulsar,pulsar-metadata,graph database,0.4920710944444444
08_pulsar,pulsar-metadata,command-line interface,0.4915207511111111
08_pulsar,pulsar-metadata,web server,0.49146964444444446
08_pulsar,pulsar-metadata,pattern matching,0.4913053122222222
08_pulsar,pulsar-metadata,Web Components,0.4889959922222223
08_pulsar,pulsar-metadata,big data,0.4877529677777777
08_pulsar,pulsar-metadata,dependency injection,0.48545278444444445
08_pulsar,pulsar-metadata,web service,0.48523782555555556
08_pulsar,pulsar-metadata,long short-term memory,0.48322077222222226
08_pulsar,pulsar-metadata,text processing,0.48212542444444445
08_pulsar,pulsar-metadata,artificial intelligence,0.4820037244444444
08_pulsar,pulsar-metadata,object–relational mapping,0.4811274244444444
08_pulsar,pulsar-metadata,compiler,0.48061635555555554
08_pulsar,pulsar-metadata,time series,0.48014018222222216
08_pulsar,pulsar-metadata,computer configuration,0.47986089666666676
08_pulsar,pulsar-metadata,data binding,0.4796308266666666
08_pulsar,pulsar-metadata,data visualization,0.4791953577777778
08_pulsar,pulsar-metadata,World Wide Web,0.4790409577777777
08_pulsar,pulsar-metadata,geographic information system,0.4786514011111111
08_pulsar,pulsar-metadata,distributed multimedia communications platform,0.47795426444444444
08_pulsar,pulsar-metadata,web crawler,0.4737142733333333
08_pulsar,pulsar-metadata,design,0.4727747622222222
08_pulsar,pulsar-metadata,data analysis,0.47266875444444445
08_pulsar,pulsar-metadata,instant messaging,0.4720981711111111
08_pulsar,pulsar-metadata,internet of things,0.4719412422222222
08_pulsar,pulsar-metadata,game engine,0.4711735266666666
08_pulsar,pulsar-metadata,anomaly detection,0.4695869666666666
08_pulsar,pulsar-metadata,graph algorithm,0.46946126222222223
08_pulsar,pulsar-metadata,operating system,0.46779003555555554
08_pulsar,pulsar-metadata,recommender system,0.4672114577777778
08_pulsar,pulsar-metadata,software testing,0.4670924033333333
08_pulsar,pulsar-metadata,web application security,0.46699021444444444
08_pulsar,pulsar-metadata,machine learning,0.4630292611111111
08_pulsar,pulsar-metadata,language model,0.46299838444444447
08_pulsar,pulsar-metadata,internet bot,0.46224253444444446
08_pulsar,pulsar-metadata,data mining,0.4619138011111111
08_pulsar,pulsar-metadata,text editor,0.4616709877777778
08_pulsar,pulsar-metadata,telecommunications network,0.4597945466666667
08_pulsar,pulsar-metadata,unit testing,0.45891239222222224
08_pulsar,pulsar-metadata,statistics,0.4551111833333333
08_pulsar,pulsar-metadata,question answering,0.45178531777777775
08_pulsar,pulsar-metadata,signal processing,0.4504186866666666
08_pulsar,pulsar-metadata,digital security,0.44984690222222223
08_pulsar,pulsar-metadata,natural language processing,0.44561523888888893
08_pulsar,pulsar-metadata,digital image processing,0.4408302588888889
08_pulsar,pulsar-metadata,support vector machine,0.4406123355555555
08_pulsar,pulsar-metadata,penetration test,0.4395700577777778
08_pulsar,pulsar-metadata,linear regression,0.43872852666666673
08_pulsar,pulsar-metadata,audio signal processing,0.4380540511111111
08_pulsar,pulsar-metadata,digital audio,0.4376182488888889
08_pulsar,pulsar-metadata,WebSocket,0.4340579411111111
08_pulsar,pulsar-metadata,3D modeling,0.4332261433333333
08_pulsar,pulsar-metadata,web scraping,0.4279118144444445
08_pulsar,pulsar-metadata,sentiment analysis,0.42511865444444447
08_pulsar,pulsar-metadata,object detection,0.4189946844444445
08_pulsar,pulsar-metadata,word embedding,0.41487007333333337
08_pulsar,pulsar-metadata,regular expression,0.3968512711111111
