project_name,module,domain,diff_sim
07_druid,hll,sorting algorithm,0.007647567602074523
07_druid,hll,long short-term memory,0.012655442606663958
07_druid,hll,benchmark,0.0195131016079646
07_druid,hll,big data,0.02218195844549753
07_druid,hll,algorithmic trading,0.025459306692731887
07_druid,hll,password manager,0.02570936853114325
07_druid,hll,regular expression,0.028063465662254705
07_druid,hll,information processing,0.028841452425165226
07_druid,hll,stream processing,0.03055451783626517
07_druid,hll,support vector machine,0.03288180262489648
07_druid,hll,static program analysis,0.03321608536396958
07_druid,hll,stock market,0.035920611167611805
07_druid,hll,HTTP server,0.037025848430695785
07_druid,hll,pattern matching,0.03703655268176009
07_druid,hll,time series,0.03750527121478908
07_druid,hll,algorithm,0.03943532486071111
07_druid,hll,data compression,0.04332261744109034
07_druid,hll,cryptocurrency,0.04389065012611293
07_druid,hll,computer data storage,0.0439976470148139
07_druid,hll,cryptography,0.04429108721324404
07_druid,hll,blockchain,0.044693272755755964
07_druid,hll,penetration test,0.04512461690523595
07_druid,hll,data structure,0.04534838888292747
07_druid,hll,compiler,0.04565160887147435
07_druid,hll,back end,0.04945471429020698
07_druid,hll,encryption,0.049584924692676835
07_druid,hll,server,0.04994349930498998
07_druid,hll,malware,0.050822882685852
07_druid,hll,data,0.05085999086823423
07_druid,hll,Malware Analysis,0.0524987382041866
07_druid,hll,File Transfer Protocol,0.052499412564058434
07_druid,hll,virtual machine,0.05372474149632245
07_druid,hll,electronic trading platform,0.05393000500390588
07_druid,hll,file system,0.05516979561324997
07_druid,hll,text processing,0.05586389949512205
07_druid,hll,front end,0.05613666888388258
07_druid,hll,security,0.056427800917564164
07_druid,hll,streaming media,0.056564598147686995
07_druid,hll,object detection,0.05730467626429758
07_druid,hll,website,0.05751107060640148
07_druid,hll,code generation,0.058229513812774414
07_druid,hll,deep learning,0.0586276967773548
07_druid,hll,smart contract,0.05874931135421768
07_druid,hll,telecommunications network,0.060755237362636993
07_druid,hll,data binding,0.06108284784615192
07_druid,hll,data analysis,0.06179335812429809
07_druid,hll,World Wide Web,0.06319746916029934
07_druid,hll,analytics,0.06424733307964015
07_druid,hll,unit testing,0.06428824439826253
07_druid,hll,search,0.06455268388482238
07_druid,hll,cloud computing,0.06530453290855187
07_druid,hll,translation,0.0659649428932465
07_druid,hll,computer science,0.06600090268948977
07_druid,hll,instant messaging,0.06730420705761575
07_druid,hll,dependency injection,0.06880683966044576
07_druid,hll,object–relational mapping,0.06946657060412231
07_druid,hll,search engine,0.07069656597935825
07_druid,hll,database,0.0726897396220143
07_druid,hll,information retrieval,0.07298341200021752
07_druid,hll,machine learning,0.07345015452347758
07_druid,hll,static site generator,0.0781998649701503
07_druid,hll,user interface,0.08135317499751094
07_druid,hll,game engine,0.08511263524391477
07_druid,hll,graphical user interface,0.09370305946852919
07_druid,hll,software testing,0.09667938984879831
