project_name,module,domain,diff_sim
08_pulsar,pulsar-broker-auth-athenz,network security,0.0007377639759748034
08_pulsar,pulsar-broker-auth-athenz,digital security,0.015226353794143055
08_pulsar,pulsar-broker-auth-athenz,dependency injection,0.01766341370886282
08_pulsar,pulsar-broker-auth-athenz,word embedding,0.02113577038329495
08_pulsar,pulsar-broker-auth-athenz,stream processing,0.02242210535254552
08_pulsar,pulsar-broker-auth-athenz,password manager,0.022516627366483966
08_pulsar,pulsar-broker-auth-athenz,information processing,0.024095308001273352
08_pulsar,pulsar-broker-auth-athenz,security,0.024232985521770445
08_pulsar,pulsar-broker-auth-athenz,digital audio,0.02513475491617778
08_pulsar,pulsar-broker-auth-athenz,authentication,0.026874612069449633
08_pulsar,pulsar-broker-auth-athenz,cloud computing,0.02962516768769674
08_pulsar,pulsar-broker-auth-athenz,back end,0.02990184415184649
08_pulsar,pulsar-broker-auth-athenz,distributed computing,0.0306810848511343
08_pulsar,pulsar-broker-auth-athenz,web application security,0.03187696210944102
08_pulsar,pulsar-broker-auth-athenz,microservices,0.03281981682906854
08_pulsar,pulsar-broker-auth-athenz,logging,0.03304471011693
08_pulsar,pulsar-broker-auth-athenz,File Transfer Protocol,0.0332198627657222
08_pulsar,pulsar-broker-auth-athenz,digital image processing,0.03335566017955616
08_pulsar,pulsar-broker-auth-athenz,streaming media,0.03613602077509592
08_pulsar,pulsar-broker-auth-athenz,big data,0.03629792688686673
08_pulsar,pulsar-broker-auth-athenz,website,0.03696634074832916
08_pulsar,pulsar-broker-auth-athenz,smart contract,0.03906236154708487
08_pulsar,pulsar-broker-auth-athenz,analytics,0.040390323010395024
08_pulsar,pulsar-broker-auth-athenz,file system,0.040748371113822235
08_pulsar,pulsar-broker-auth-athenz,distributed database,0.043260172748545545
08_pulsar,pulsar-broker-auth-athenz,Containerization,0.04345703790099442
08_pulsar,pulsar-broker-auth-athenz,web service,0.04496509266889415
08_pulsar,pulsar-broker-auth-athenz,continuous integration,0.052065243982009735
08_pulsar,pulsar-broker-auth-athenz,HTTP server,0.053058873808971896
08_pulsar,pulsar-broker-auth-athenz,instant messaging,0.05313190401937429
08_pulsar,pulsar-broker-auth-athenz,web server,0.05366073192587284
08_pulsar,pulsar-broker-auth-athenz,design,0.054579551527635384
08_pulsar,pulsar-broker-auth-athenz,World Wide Web,0.055009210110134044
08_pulsar,pulsar-broker-auth-athenz,distributed multimedia communications platform,0.056148719146085435
08_pulsar,pulsar-broker-auth-athenz,server,0.05699306065203569
08_pulsar,pulsar-broker-auth-athenz,web application,0.06210518459143055
08_pulsar,pulsar-broker-auth-athenz,user interface,0.068835626978198
08_pulsar,pulsar-broker-auth-athenz,client,0.072706249081406
08_pulsar,pulsar-broker-auth-athenz,HTTP client,0.07687001504280677
08_pulsar,pulsar-broker-auth-athenz,package management system,0.0893272999530792
