project_name,module,domain,diff_sim
12_shenyu,shenyu-spring-boot-starter,cloud computing,0.0004222627201386775
12_shenyu,shenyu-spring-boot-starter,logging,0.0010367561125056435
12_shenyu,shenyu-spring-boot-starter,continuous integration,0.0013190527561774967
12_shenyu,shenyu-spring-boot-starter,stream processing,0.00179463961718207
12_shenyu,shenyu-spring-boot-starter,network analysis,0.0018067780362750474
12_shenyu,shenyu-spring-boot-starter,embedded system,0.0021694226492976476
12_shenyu,shenyu-spring-boot-starter,web server,0.0024625084991497515
12_shenyu,shenyu-spring-boot-starter,HTTP client,0.002511182287702751
12_shenyu,shenyu-spring-boot-starter,network security,0.004037725824328708
12_shenyu,shenyu-spring-boot-starter,data compression,0.004061431172438512
12_shenyu,shenyu-spring-boot-starter,streaming media,0.004584935619665109
12_shenyu,shenyu-spring-boot-starter,blockchain,0.0047090687700998
12_shenyu,shenyu-spring-boot-starter,File Transfer Protocol,0.004950289988760903
12_shenyu,shenyu-spring-boot-starter,network monitoring,0.00500234287463952
12_shenyu,shenyu-spring-boot-starter,server,0.005286923282347922
12_shenyu,shenyu-spring-boot-starter,client,0.00529633200096935
12_shenyu,shenyu-spring-boot-starter,big data,0.0053580030816866575
12_shenyu,shenyu-spring-boot-starter,software development,0.00545338820555763
12_shenyu,shenyu-spring-boot-starter,serialization,0.006176432747199367
12_shenyu,shenyu-spring-boot-starter,backup,0.006235620156128552
12_shenyu,shenyu-spring-boot-starter,DevOps,0.007553930825577981
12_shenyu,shenyu-spring-boot-starter,integrated development environment,0.009014976010975007
12_shenyu,shenyu-spring-boot-starter,unit testing,0.009082097429374603
12_shenyu,shenyu-spring-boot-starter,Malware Analysis,0.009141008988808652
12_shenyu,shenyu-spring-boot-starter,time series,0.00945403971671721
12_shenyu,shenyu-spring-boot-starter,text processing,0.009827178944435189
12_shenyu,shenyu-spring-boot-starter,benchmark,0.010018182041166446
12_shenyu,shenyu-spring-boot-starter,computer data storage,0.01076792794131387
12_shenyu,shenyu-spring-boot-starter,support vector machine,0.011997037280870315
12_shenyu,shenyu-spring-boot-starter,package management system,0.012082269530599099
12_shenyu,shenyu-spring-boot-starter,object–relational mapping,0.012137942940743662
12_shenyu,shenyu-spring-boot-starter,information processing,0.012147300718680198
12_shenyu,shenyu-spring-boot-starter,HTTP server,0.012292564272732065
12_shenyu,shenyu-spring-boot-starter,penetration test,0.01262539005865948
12_shenyu,shenyu-spring-boot-starter,analytics,0.012640731036116293
12_shenyu,shenyu-spring-boot-starter,security,0.0130824120180979
12_shenyu,shenyu-spring-boot-starter,database,0.014043643710834663
12_shenyu,shenyu-spring-boot-starter,file system,0.0143064995303408
12_shenyu,shenyu-spring-boot-starter,language model,0.014309263416347084
