project_name,module,domain,sim_score
04_rocketmq,acl,stream processing,0.786495090930393
04_rocketmq,acl,streaming media,0.7861521705788734
04_rocketmq,acl,instant messaging,0.7836256831978967
04_rocketmq,acl,microservices,0.7757827851871275
04_rocketmq,acl,user interface,0.7677897208548621
04_rocketmq,acl,client,0.7677837311724905
04_rocketmq,acl,web service,0.7668126624741356
04_rocketmq,acl,software development,0.7666482162495489
04_rocketmq,acl,distributed system,0.7666332635679503
04_rocketmq,acl,cloud computing,0.7660541007319639
04_rocketmq,acl,server,0.7660474171844796
04_rocketmq,acl,machine learning,0.7653112432989584
04_rocketmq,acl,software testing,0.765188510181689
04_rocketmq,acl,HTTP client,0.7590587885726826
04_rocketmq,acl,web server,0.7582482327746423
04_rocketmq,acl,data compression,0.7582071718457488
04_rocketmq,acl,mobile application development,0.7574156461549784
04_rocketmq,acl,text processing,0.7572136994101043
04_rocketmq,acl,computer configuration,0.7562716154576661
04_rocketmq,acl,email,0.7555943455878904
04_rocketmq,acl,package management system,0.7541182025183575
04_rocketmq,acl,backup,0.7536532135598211
04_rocketmq,acl,test automation,0.7531438643340687
04_rocketmq,acl,embedded system,0.7529508604002053
04_rocketmq,acl,shell tool,0.7528940688058838
04_rocketmq,acl,unit testing,0.7515059984216899
04_rocketmq,acl,network security,0.7512769857183359
04_rocketmq,acl,language model,0.750668133052697
04_rocketmq,acl,encryption,0.7500741458948699
04_rocketmq,acl,compiler,0.7497435931617759
04_rocketmq,acl,machine translation,0.7490543166806256
04_rocketmq,acl,graphical user interface,0.7485876114908467
04_rocketmq,acl,web application security,0.7484605503729489
04_rocketmq,acl,File Transfer Protocol,0.7478559346343269
04_rocketmq,acl,signal processing,0.7469722946233648
04_rocketmq,acl,game engine,0.7464073214963525
04_rocketmq,acl,automation,0.746204186994962
04_rocketmq,acl,file system,0.7458367654853663
04_rocketmq,acl,HTTP server,0.7450395836955629
04_rocketmq,acl,database,0.7446721246563801
04_rocketmq,acl,computer data storage,0.7444484328864294
04_rocketmq,acl,big data,0.7443823998480293
04_rocketmq,acl,operating system,0.7432155894928194
04_rocketmq,acl,code generation,0.7429976522786859
04_rocketmq,acl,algorithm,0.7415981811639611
04_rocketmq,acl,analytics,0.7411196108289578
04_rocketmq,acl,text classification,0.7410284650414147
04_rocketmq,acl,data,0.7404785338328614
04_rocketmq,acl,content management system,0.740406279001375
04_rocketmq,acl,data mining,0.7394609163915077
04_rocketmq,acl,data structure,0.7384566519659652
04_rocketmq,acl,computer vision,0.7383736082808448
04_rocketmq,acl,application performance management,0.738215237678562
04_rocketmq,acl,blockchain,0.7378740591814268
04_rocketmq,acl,image recognition,0.7376281502474314
04_rocketmq,acl,security,0.7373020971291919
04_rocketmq,acl,neural machine translation,0.735956095186872
04_rocketmq,acl,static program analysis tool,0.7357974599147122
04_rocketmq,acl,website,0.735230388026779
04_rocketmq,acl,information extraction,0.7344709976371291
04_rocketmq,acl,smart contract,0.7339349052337043
04_rocketmq,acl,search,0.7337686610067908
04_rocketmq,acl,Web Components,0.7334388672507468
04_rocketmq,acl,benchmark,0.7333913406073354
04_rocketmq,acl,search engine,0.7333041348488125
04_rocketmq,acl,deep neural network,0.7327552243517649
04_rocketmq,acl,cryptography,0.7319574699772061
04_rocketmq,acl,facial recognition system,0.7307837807837072
04_rocketmq,acl,pattern matching,0.7305673215071733
04_rocketmq,acl,logging,0.7296903129108007
04_rocketmq,acl,natural language processing,0.7291172016228289
04_rocketmq,acl,serialization,0.7285443883445306
04_rocketmq,acl,data analysis,0.7285395360737967
04_rocketmq,acl,telecommunications network,0.7277944219610251
04_rocketmq,acl,bitcoin,0.7256176514835981
04_rocketmq,acl,digital image processing,0.7244292688320256
04_rocketmq,acl,authentication,0.7241727765407351
04_rocketmq,acl,password manager,0.724136945754785
04_rocketmq,acl,information processing,0.7239520619520036
04_rocketmq,acl,regular expression,0.7228850782361892
04_rocketmq,acl,validator,0.7227538980948589
04_rocketmq,acl,static program analysis,0.7224131781550882
04_rocketmq,acl,sorting algorithm,0.7221716582895727
04_rocketmq,acl,anomaly detection,0.7201108214240836
04_rocketmq,acl,object detection,0.7196750197023467
04_rocketmq,acl,Semantic Web,0.7189076745459619
04_rocketmq,acl,digital security,0.718641929186034
04_rocketmq,acl,penetration test,0.718601673169044
04_rocketmq,acl,back end,0.7183529095774511
04_rocketmq,acl,front end,0.7170064114338369
04_rocketmq,acl,face detection,0.716879663061408
04_rocketmq,acl,data binding,0.7166255565513375
04_rocketmq,acl,object–relational mapping,0.7119080345413877
04_rocketmq,acl,geographic information system,0.7102899562999139
04_rocketmq,acl,linear regression,0.7074914436976527
04_rocketmq,acl,World Wide Web,0.7050322027187258
04_rocketmq,acl,banking industry,0.6940253508141317
