project_name,module,domain,sim_score
03_flink,flink-rpc,software development,0.7851555364064497
03_flink,flink-rpc,static program analysis tool,0.7846924704387744
03_flink,flink-rpc,software testing,0.783255598302182
03_flink,flink-rpc,integrated development environment,0.7810108587668663
03_flink,flink-rpc,package management system,0.7786207055952122
03_flink,flink-rpc,reactive programming,0.7735352619114558
03_flink,flink-rpc,unit testing,0.7717118437500722
03_flink,flink-rpc,compiler,0.7702336126907159
03_flink,flink-rpc,static program analysis,0.7695950009476492
03_flink,flink-rpc,stream processing,0.7640033930991044
03_flink,flink-rpc,test automation,0.763057351263855
03_flink,flink-rpc,command-line interface,0.7613868283117886
03_flink,flink-rpc,analytics,0.7602296396105169
03_flink,flink-rpc,mobile application development,0.7591789088550503
03_flink,flink-rpc,language model,0.759175775862774
03_flink,flink-rpc,user interface,0.7590129392257381
03_flink,flink-rpc,text processing,0.7586470201922138
03_flink,flink-rpc,web application,0.7564963574638548
03_flink,flink-rpc,support vector machine,0.752904157458997
03_flink,flink-rpc,serialization,0.7524410413094
03_flink,flink-rpc,web development,0.7520149284510237
03_flink,flink-rpc,pattern matching,0.7510618570986038
03_flink,flink-rpc,microservices,0.750621102324803
03_flink,flink-rpc,natural language processing,0.7500122166184128
03_flink,flink-rpc,Parser combinator,0.7494230447784419
03_flink,flink-rpc,backup,0.7486932449332547
03_flink,flink-rpc,web service,0.7486377327089979
03_flink,flink-rpc,continuous integration,0.7479686500611462
03_flink,flink-rpc,virtual machine,0.7478244725154496
03_flink,flink-rpc,dependency injection,0.7469728349161604
03_flink,flink-rpc,middleware,0.746418829317763
03_flink,flink-rpc,automation,0.7458878712336242
03_flink,flink-rpc,web application security,0.7451863704894901
03_flink,flink-rpc,scheduler,0.7447483490421919
03_flink,flink-rpc,data structure,0.7433414476909417
03_flink,flink-rpc,information processing,0.7426736139893785
03_flink,flink-rpc,benchmark,0.7425206910632456
03_flink,flink-rpc,computer configuration,0.7424961566509007
03_flink,flink-rpc,synchronization,0.7393026294857855
03_flink,flink-rpc,regular expression,0.7388712078130024
03_flink,flink-rpc,signal processing,0.7382880013484381
03_flink,flink-rpc,server,0.7366293933757747
03_flink,flink-rpc,internet bot,0.7360107456761711
03_flink,flink-rpc,application performance management,0.735648153298477
03_flink,flink-rpc,Web Components,0.7356460073134122
03_flink,flink-rpc,back end,0.7355343217214256
03_flink,flink-rpc,data binding,0.7355055218163857
03_flink,flink-rpc,web server,0.734654460149966
03_flink,flink-rpc,big data,0.7346193408210097
03_flink,flink-rpc,database,0.7345509661715285
03_flink,flink-rpc,translation,0.7341707348547237
03_flink,flink-rpc,WebSocket,0.7330480455304228
03_flink,flink-rpc,time series,0.7328270039866411
03_flink,flink-rpc,website,0.7325468134352477
03_flink,flink-rpc,data,0.7322171985872719
03_flink,flink-rpc,design,0.732118383784551
03_flink,flink-rpc,regression analysis,0.7317024069451705
03_flink,flink-rpc,computer vision,0.7316684166266572
03_flink,flink-rpc,instant messaging,0.7311379644468794
03_flink,flink-rpc,audio signal processing,0.7311013597980857
03_flink,flink-rpc,file system,0.7310888132736708
03_flink,flink-rpc,email,0.7309671952512675
03_flink,flink-rpc,validator,0.7306143765888766
03_flink,flink-rpc,long short-term memory,0.7303169274346987
03_flink,flink-rpc,client,0.729977079865595
03_flink,flink-rpc,image recognition,0.7299531347208347
03_flink,flink-rpc,smart contract,0.7290361889916737
03_flink,flink-rpc,logging,0.7285952405723889
03_flink,flink-rpc,HTTP client,0.7278239185854876
03_flink,flink-rpc,game server,0.7278105121614025
03_flink,flink-rpc,streaming media,0.7270826011643137
03_flink,flink-rpc,digital image processing,0.7260169658365683
03_flink,flink-rpc,distributed system,0.7259987816983856
03_flink,flink-rpc,operating system,0.7253837652288372
03_flink,flink-rpc,recommender system,0.725007273025195
03_flink,flink-rpc,embedded system,0.7229810255280957
03_flink,flink-rpc,content management system,0.7226176452380821
03_flink,flink-rpc,HTTP server,0.722610139514037
03_flink,flink-rpc,distributed computing,0.7225905708016498
03_flink,flink-rpc,linear regression,0.7221628947492617
03_flink,flink-rpc,security,0.7205508298408416
03_flink,flink-rpc,object–relational mapping,0.7201201543807225
03_flink,flink-rpc,deep neural network,0.7197311029379445
03_flink,flink-rpc,password manager,0.7184445826764755
03_flink,flink-rpc,network analysis,0.7177988062309509
03_flink,flink-rpc,computer data storage,0.7172435084780915
03_flink,flink-rpc,classification,0.7164714412399316
03_flink,flink-rpc,facial recognition system,0.714419918676889
03_flink,flink-rpc,distributed database,0.7140924676605425
03_flink,flink-rpc,File Transfer Protocol,0.712328609829232
03_flink,flink-rpc,distributed multimedia communications platform,0.7114513896159912
03_flink,flink-rpc,object detection,0.7103799327727833
03_flink,flink-rpc,World Wide Web,0.7099736219890657
03_flink,flink-rpc,penetration test,0.7087435822623882
03_flink,flink-rpc,face detection,0.7083027805698899
03_flink,flink-rpc,word embedding,0.7059705004337968
03_flink,flink-rpc,geographic information system,0.7046756584226492
03_flink,flink-rpc,network security,0.7034080781769361
03_flink,flink-rpc,blockchain,0.6979444033818729
03_flink,flink-rpc,digital audio,0.6968645849976891
03_flink,flink-rpc,digital security,0.6905263789997034
03_flink,flink-rpc,telecommunications network,0.6865850790707365
